id_source,id_destination,distance_in_meters_bicycle
325,24,2693
325,25,2973
325,26,1920
325,28,1604
325,30,2178
325,32,2415
325,33,2104
325,34,14585
325,35,2412
325,36,2504
325,37,2256
325,39,3426
325,40,2679
325,41,9428
325,43,15034
325,44,3642
325,46,16945
325,47,3585
325,48,3378
325,50,2855
325,51,15706
325,53,2571
325,56,6174
325,57,6898
325,58,6530
325,59,6653
325,60,13967
325,61,12903
325,62,12358
325,63,5146
325,64,11791
325,65,11659
325,66,10467
325,67,11377
325,68,4839
325,69,5526
325,70,5148
325,71,4817
325,72,4566
325,73,4086
325,74,4150
325,75,4904
325,76,4523
325,77,5305
325,79,11247
325,80,5569
325,81,11150
325,82,9788
325,83,5702
325,85,6876
325,86,6576
325,87,6433
325,88,9042
325,89,8671
325,90,5559
325,91,6195
325,92,6031
325,93,6518
325,95,5969
325,96,4859
325,97,8351
325,98,5111
325,99,9803
325,100,5860
325,101,3477
325,102,3926
325,103,3698
325,105,2944
325,106,3453
325,107,2961
325,109,3064
325,110,3525
325,112,4280
325,113,908
325,114,1518
325,115,2514
325,117,1838
325,118,1555
325,119,1467
325,120,1027
325,121,1231
325,122,696
325,123,1549
325,124,2115
325,125,1222
325,126,466
325,127,1012
325,128,2165
325,129,1543
325,130,2112
325,131,2518
325,132,2949
325,133,3242
325,135,4468
325,138,1860
325,140,5376
325,141,3093
325,142,10057
325,143,2898
325,144,2667
325,145,4022
325,146,3514
325,149,5874
325,150,6749
325,151,6835
325,153,7320
325,154,7757
325,155,6594
325,156,7166
325,158,6606
325,159,7360
325,162,7515
325,163,7609
325,165,7571
325,167,8701
325,169,7831
325,171,8307
325,173,9422
325,174,8558
325,175,6629
325,176,8298
325,177,9082
325,178,8399
325,181,9268
325,183,8600
325,186,8148
325,187,8179
325,189,5301
325,192,8604
325,193,7092
325,194,8611
325,196,9746
325,197,8958
325,198,9327
325,199,9655
325,201,7384
325,204,6287
325,205,6409
325,206,6188
325,207,5554
325,208,5941
325,211,6096
325,212,5409
325,215,5948
325,216,5590
325,217,5173
325,219,5816
325,220,5723
325,222,6531
325,223,6625
325,224,5314
325,225,4873
325,227,6081
325,229,5573
325,230,4986
325,231,6115
325,232,5510
325,234,6676
325,235,5572
325,236,6757
325,237,6755
325,238,7104
325,240,7390
325,241,7849
325,242,9393
325,243,9544
325,244,7169
325,245,7942
325,246,7977
325,247,8560
325,248,8964
325,249,8876
325,250,9182
325,251,9702
325,252,9289
325,253,10778
325,254,10371
325,255,10714
325,256,10934
325,257,11362
325,258,11095
325,259,10256
325,260,11188
325,261,7925
325,262,8843
325,263,8587
325,264,9687
325,267,10901
325,268,5693
325,270,5337
325,272,3685
325,279,3377
325,280,2387
325,281,2131
325,282,8800
325,286,10071
325,287,10968
325,290,9844
325,292,6811
325,293,6547
325,295,6062
325,296,6615
325,297,5681
325,301,4884
325,303,5519
325,304,4752
325,305,5414
325,307,5565
325,308,5216
325,311,4998
325,312,2419
325,313,3653
325,315,3962
325,316,5430
325,317,4724
325,319,1842
325,320,1576
325,321,967
325,322,1548
325,324,1364
325,325,0
325,328,1908
325,332,2148
325,333,2406
325,334,2596
325,335,3101
325,336,3116
325,339,2657
325,341,3477
325,344,5209
325,345,4060
325,346,4374
325,347,3901
325,354,6065
325,355,5640
325,358,9496
325,359,4134
328,1,6078
328,2,7239
328,3,7119
328,4,6040
328,5,6536
328,6,5348
328,7,5833
328,9,4928
328,10,5121
328,11,6252
328,12,6177
328,13,5005
328,14,4230
328,15,4484
328,16,4525
328,17,3951
328,18,3696
328,19,2892
328,20,4522
328,21,3701
328,22,3511
328,23,3159
328,24,3594
328,25,3725
328,26,2821
328,28,2768
328,30,3411
328,32,4227
328,33,3178
328,34,16049
328,35,3876
328,36,3968
328,37,3641
328,39,4889
328,40,4639
328,41,7998
328,43,16498
328,44,5401
328,46,18242
328,47,5344
328,48,5479
328,50,4240
328,51,17003
328,53,3472
328,56,7470
328,57,8195
328,58,7826
328,59,7554
328,60,15264
328,61,14200
328,62,13655
328,63,6609
328,64,13088
328,65,12956
328,66,11764
328,67,12673
328,68,6598
328,69,6990
328,70,6907
328,71,6576
328,72,6325
328,73,5845
328,74,5908
328,75,6617
328,76,6282
328,77,7064
328,79,12544
328,80,7328
328,81,12447
328,82,11084
328,83,7165
328,85,8339
328,86,8335
328,87,8192
328,88,10339
328,89,9968
328,90,7318
328,91,7953
328,92,7790
328,93,8277
328,95,7728
328,96,6618
328,97,9648
328,98,6870
328,99,11099
328,100,7619
328,101,2489
328,102,2471
328,103,2473
328,105,2239
328,106,2001
328,107,1508
328,109,2076
328,110,2301
328,112,2696
328,113,1687
328,114,1737
328,115,2288
328,117,2665
328,118,2352
328,119,2368
328,120,1928
328,121,2131
328,122,1680
328,123,2781
328,124,3188
328,125,2295
328,126,2015
328,127,2098
328,128,3169
328,129,2626
328,130,3139
328,131,3604
328,132,4035
328,133,4326
328,135,5914
328,138,2760
328,140,6051
328,141,3994
328,142,12261
328,143,4284
328,144,3568
328,145,2798
328,146,4599
328,149,7800
328,150,8693
328,151,9317
328,153,9079
328,154,10517
328,155,8353
328,156,8925
328,158,8365
328,159,9820
328,162,9274
328,163,9368
328,165,9034
328,167,10164
328,169,9589
328,171,10767
328,173,11181
328,174,10317
328,175,8387
328,176,10057
328,177,11660
328,178,10158
328,181,10731
328,183,10063
328,186,9611
328,187,9642
328,189,6202
328,192,10067
328,193,7372
328,194,10074
328,196,11209
328,197,10421
328,198,10791
328,199,11119
328,201,8681
328,204,7751
328,205,7873
328,206,7652
328,207,7017
328,208,7404
328,211,7393
328,212,6873
328,215,7245
328,216,6886
328,217,6469
328,219,7166
328,220,6957
328,222,7432
328,223,7526
328,224,6548
328,225,6169
328,227,6982
328,229,6474
328,230,5887
328,231,7016
328,232,6411
328,234,7577
328,235,5898
328,236,7658
328,237,7656
328,238,8004
328,240,8291
328,241,8354
328,242,10614
328,243,10766
328,244,7449
328,245,9164
328,246,8473
328,247,9781
328,248,10185
328,249,10097
328,250,10403
328,251,10756
328,252,9785
328,253,11274
328,254,10867
328,255,11767
328,256,11987
328,257,12584
328,258,12316
328,259,11478
328,260,12409
328,261,8826
328,262,9744
328,263,9488
328,264,10588
328,267,10851
328,268,7452
328,270,6634
328,272,1590
328,279,2390
328,280,3288
328,281,3032
328,282,10264
328,286,11368
328,287,12264
328,290,11307
328,292,7871
328,293,7607
328,295,7123
328,296,7675
328,297,7276
328,301,5944
328,303,6580
328,304,5813
328,305,6474
328,307,6626
328,308,6276
328,311,5547
328,312,2989
328,313,4496
328,315,5022
328,316,5745
328,317,5784
328,319,2389
328,320,2123
328,321,2051
328,322,1491
328,324,1983
328,325,1547
328,328,0
328,332,718
328,333,976
328,334,1166
328,335,1367
328,336,1663
328,339,1227
328,341,1696
328,344,3423
328,345,2630
328,346,2944
328,347,2047
328,354,7824
328,355,7399
328,358,9603
328,359,2910
332,1,5805
332,2,6955
332,3,6845
332,4,5767
332,5,6270
332,6,5075
332,7,5560
332,9,4655
332,10,4848
332,11,5979
332,12,5903
332,13,5018
332,14,3957
332,15,4211
332,16,4820
332,17,3678
332,18,3423
332,19,2626
332,20,4257
332,21,3435
332,22,3238
332,23,2894
332,24,3321
332,25,3459
332,26,2548
332,28,2494
332,30,3137
332,32,3954
332,33,3530
332,34,15775
332,35,3602
332,36,3694
332,37,3368
332,39,4616
332,40,4366
332,41,8490
332,43,16224
332,44,5128
332,46,17969
332,47,5070
332,48,5206
332,50,3967
332,51,16730
332,53,3198
332,56,7197
332,57,7921
332,58,7553
332,59,7281
332,60,14991
332,61,13926
332,62,13381
332,63,6336
332,64,12815
332,65,12683
332,66,11490
332,67,12400
332,68,6325
332,69,6716
332,70,6634
332,71,6303
332,72,6051
332,73,5572
332,74,5635
332,75,6389
332,76,6008
332,77,6790
332,79,12271
332,80,7054
332,81,12174
332,82,10811
332,83,6892
332,85,8066
332,86,8061
332,87,7918
332,88,10065
332,89,9695
332,90,7044
332,91,7680
332,92,7517
332,93,8004
332,95,7455
332,96,6345
332,97,9375
332,98,6596
332,99,10826
332,100,7345
332,101,2223
332,102,2208
332,103,2208
332,105,1973
332,106,1735
332,107,1243
332,109,1811
332,110,2035
332,112,2431
332,113,1414
332,114,1463
332,115,1772
332,117,2392
332,118,2079
332,119,2095
332,120,1654
332,121,1858
332,122,1786
332,123,2508
332,124,3540
332,125,2647
332,126,2282
332,127,2218
332,128,3590
332,129,2746
332,130,3537
332,131,4073
332,132,4504
332,133,4691
332,135,5953
332,138,2487
332,140,5785
332,141,3721
332,142,11988
332,143,4010
332,144,3295
332,145,2532
332,146,5068
332,149,7359
332,150,8235
332,151,8320
332,153,8805
332,154,9242
332,155,8080
332,156,8652
332,158,8092
332,159,8846
332,162,9001
332,163,9095
332,165,8761
332,167,9891
332,169,9316
332,171,9793
332,173,10908
332,174,10043
332,175,8114
332,176,9783
332,177,11387
332,178,9885
332,181,10458
332,183,9790
332,186,9338
332,187,9369
332,189,5929
332,192,9794
332,193,7107
332,194,9801
332,196,10936
332,197,10148
332,198,10517
332,199,10845
332,201,8408
332,204,7477
332,205,7599
332,206,7378
332,207,6744
332,208,7131
332,211,7120
332,212,6599
332,215,6972
332,216,6613
332,217,6196
332,219,6893
332,220,6684
332,222,7159
332,223,7253
332,224,6275
332,225,5896
332,227,6709
332,229,6201
332,230,5613
332,231,6743
332,232,6137
332,234,7304
332,235,5632
332,236,7385
332,237,7383
332,238,7731
332,240,8018
332,241,8088
332,242,10349
332,243,10500
332,244,7183
332,245,8898
332,246,8207
332,247,9516
332,248,9919
332,249,9832
332,250,10138
332,251,10490
332,252,9519
332,253,11008
332,254,10601
332,255,11502
332,256,11722
332,257,12318
332,258,12051
332,259,11212
332,260,12143
332,261,8553
332,262,9470
332,263,9214
332,264,10315
332,267,11528
332,268,7178
332,270,6360
332,272,2227
332,279,2124
332,280,3015
332,281,2759
332,282,9990
332,286,11094
332,287,11991
332,290,11034
332,292,7734
332,293,7396
332,295,7266
332,296,7464
332,297,7236
332,301,6087
332,303,6723
332,304,5956
332,305,6617
332,307,6769
332,308,6419
332,311,6184
332,312,3622
332,313,4857
332,315,5166
332,316,6382
332,317,5927
332,319,3046
332,320,2779
332,321,2171
332,322,2060
332,324,2102
332,325,1667
332,328,637
332,332,0
332,333,1135
332,334,901
332,335,1098
332,336,1399
332,339,1386
332,341,2207
332,344,3349
332,345,2729
332,346,3043
332,347,2630
332,354,7551
332,355,7125
332,358,9337
332,359,2644
333,1,7084
333,2,7705
333,3,7952
333,4,7046
333,5,7002
333,6,6354
333,7,6839
333,9,5934
333,10,6127
333,11,7258
333,12,7182
333,13,5471
333,14,5236
333,15,5490
333,16,4991
333,17,4957
333,18,4702
333,19,3358
333,20,4988
333,21,4167
333,22,4517
333,23,3625
333,24,4600
333,25,4191
333,26,3827
333,28,3773
333,30,4416
333,32,5233
333,33,4809
333,34,17054
333,35,4881
333,36,4973
333,37,4647
333,39,5895
333,40,5645
333,41,7240
333,43,17503
333,44,6407
333,46,19248
333,47,6349
333,48,6485
333,50,5245
333,51,18009
333,53,4477
333,56,8476
333,57,9200
333,58,8832
333,59,8560
333,60,16269
333,61,15205
333,62,14660
333,63,7615
333,64,14094
333,65,13962
333,66,12769
333,67,13679
333,68,7604
333,69,7995
333,70,7913
333,71,7582
333,72,7330
333,73,6851
333,74,6914
333,75,7668
333,76,7287
333,77,8069
333,79,13550
333,80,8333
333,81,13453
333,82,12090
333,83,8171
333,85,9345
333,86,9340
333,87,9197
333,88,11344
333,89,10973
333,90,8323
333,91,8959
333,92,8796
333,93,9283
333,95,8734
333,96,7624
333,97,10653
333,98,7875
333,99,12105
333,100,8624
333,101,2955
333,102,1917
333,103,2146
333,105,2705
333,106,1686
333,107,1847
333,109,2542
333,110,1974
333,112,2071
333,113,2693
333,114,2742
333,115,2912
333,117,3671
333,118,3357
333,119,3374
333,120,2933
333,121,3137
333,122,3064
333,123,3787
333,124,4819
333,125,3926
333,126,3561
333,127,3497
333,128,4869
333,129,4025
333,130,4816
333,131,5352
333,132,5783
333,133,5970
333,135,7232
333,138,3766
333,140,6517
333,141,5000
333,142,13267
333,143,5289
333,144,4574
333,145,2471
333,146,6347
333,149,8638
333,150,9514
333,151,9599
333,153,10084
333,154,10521
333,155,9359
333,156,9931
333,158,9371
333,159,10124
333,162,10280
333,163,10374
333,165,10040
333,167,11170
333,169,10595
333,171,11071
333,173,12187
333,174,11322
333,175,9393
333,176,11062
333,177,12665
333,178,11164
333,181,11737
333,183,11069
333,186,10617
333,187,10648
333,189,7207
333,192,11073
333,193,7838
333,194,11080
333,196,12215
333,197,11427
333,198,11796
333,199,12124
333,201,9687
333,204,8756
333,205,8878
333,206,8657
333,207,8023
333,208,8410
333,211,8399
333,212,7878
333,215,8251
333,216,7892
333,217,7475
333,219,8172
333,220,7963
333,222,8438
333,223,8532
333,224,7554
333,225,7175
333,227,7987
333,229,7480
333,230,6892
333,231,8022
333,232,7416
333,234,8583
333,235,6364
333,236,8664
333,237,8662
333,238,9010
333,240,9263
333,241,8819
333,242,11080
333,243,11232
333,244,7915
333,245,9630
333,246,8939
333,247,10247
333,248,10651
333,249,10563
333,250,10869
333,251,11221
333,252,10251
333,253,11740
333,254,11332
333,255,12233
333,256,12453
333,257,13050
333,258,12782
333,259,11944
333,260,12875
333,261,9600
333,262,10517
333,263,10261
333,264,11362
333,267,11317
333,268,8457
333,270,7639
333,272,2080
333,279,2855
333,280,4294
333,281,4038
333,282,11269
333,286,12373
333,287,13270
333,290,12313
333,292,9017
333,293,8753
333,295,8268
333,296,8821
333,297,8515
333,301,7090
333,303,7726
333,304,6959
333,305,7620
333,307,7772
333,308,7422
333,311,6693
333,312,4902
333,313,5641
333,315,6168
333,316,6891
333,317,6930
333,319,3548
333,320,3281
333,321,3450
333,322,2650
333,324,3382
333,325,2946
333,328,1691
333,332,1279
333,333,0
333,334,1495
333,335,1343
333,336,1556
333,339,671
333,341,1088
333,344,2867
333,345,2074
333,346,2388
333,347,1439
333,354,8830
333,355,8404
333,358,10069
333,359,2305
334,1,6226
334,2,6942
334,3,7266
334,4,6188
334,5,6239
334,6,5496
334,7,5981
334,9,5076
334,10,5269
334,11,6400
334,12,6324
334,13,4708
334,14,4378
334,15,4632
334,16,4228
334,17,4099
334,18,3844
334,19,2595
334,20,4225
334,21,3404
334,22,3659
334,23,2862
334,24,3742
334,25,3428
334,26,2969
334,28,2915
334,30,3558
334,32,4375
334,33,3951
334,34,16196
334,35,4023
334,36,4115
334,37,3789
334,39,5037
334,40,4787
334,41,7680
334,43,16646
334,44,5549
334,46,18390
334,47,5491
334,48,5627
334,50,4388
334,51,17151
334,53,3620
334,56,7618
334,57,8342
334,58,7974
334,59,7702
334,60,15412
334,61,14347
334,62,13802
334,63,6757
334,64,13236
334,65,13104
334,66,11912
334,67,12821
334,68,6746
334,69,7137
334,70,7055
334,71,6724
334,72,6472
334,73,5993
334,74,6056
334,75,6810
334,76,6429
334,77,7211
334,79,12692
334,80,7475
334,81,12595
334,82,11232
334,83,7313
334,85,8487
334,86,8483
334,87,8339
334,88,10486
334,89,10116
334,90,7465
334,91,8101
334,92,7938
334,93,8425
334,95,7876
334,96,6766
334,97,9796
334,98,7017
334,99,11247
334,100,7766
334,101,2192
334,102,1951
334,103,1954
334,105,1942
334,106,1481
334,107,988
334,109,1780
334,110,1781
334,112,2176
334,113,1835
334,114,1885
334,115,2193
334,117,2813
334,118,2500
334,119,2516
334,120,2076
334,121,2279
334,122,2207
334,123,2929
334,124,3961
334,125,3068
334,126,2703
334,127,2639
334,128,4011
334,129,3167
334,130,3958
334,131,4494
334,132,4925
334,133,5112
334,135,6374
334,138,2908
334,140,5754
334,141,4142
334,142,12409
334,143,4431
334,144,3716
334,145,2278
334,146,5489
334,149,7780
334,150,8656
334,151,8742
334,153,9227
334,154,9663
334,155,8501
334,156,9073
334,158,8513
334,159,9267
334,162,9422
334,163,9516
334,165,9182
334,167,10312
334,169,9737
334,171,10214
334,173,11329
334,174,10465
334,175,8535
334,176,10204
334,177,11808
334,178,10306
334,181,10879
334,183,10211
334,186,9759
334,187,9790
334,189,6350
334,192,10215
334,193,7075
334,194,10222
334,196,11357
334,197,10569
334,198,10938
334,199,11266
334,201,8829
334,204,7899
334,205,8021
334,206,7800
334,207,7165
334,208,7552
334,211,7541
334,212,7021
334,215,7393
334,216,7034
334,217,6617
334,219,7314
334,220,7105
334,222,7580
334,223,7674
334,224,6696
334,225,6317
334,227,7130
334,229,6622
334,230,6034
334,231,7164
334,232,6559
334,234,7725
334,235,5601
334,236,7806
334,237,7804
334,238,8152
334,240,8439
334,241,8057
334,242,10317
334,243,10469
334,244,7152
334,245,8867
334,246,8176
334,247,9484
334,248,9888
334,249,9800
334,250,10106
334,251,10459
334,252,9488
334,253,10977
334,254,10570
334,255,11470
334,256,11690
334,257,12287
334,258,12019
334,259,11181
334,260,12112
334,261,8837
334,262,9754
334,263,9498
334,264,10599
334,267,10554
334,268,7599
334,270,6781
334,272,1777
334,279,2093
334,280,3436
334,281,3180
334,282,10411
334,286,11516
334,287,12412
334,290,11455
334,292,8155
334,293,8440
334,295,7955
334,296,8508
334,297,7657
334,301,6777
334,303,7413
334,304,6646
334,305,7307
334,307,7459
334,308,7109
334,311,6380
334,312,4043
334,313,5329
334,315,5855
334,316,6578
334,317,6617
334,319,3222
334,320,2956
334,321,2592
334,322,2324
334,324,2524
334,325,2088
334,328,833
334,332,421
334,333,658
334,334,0
334,335,847
334,336,1143
334,339,909
334,341,1729
334,344,3094
334,345,2312
334,346,2626
334,347,2153
334,354,7972
334,355,7546
334,358,9306
334,359,2390
335,1,5742
335,2,6460
335,3,6782
335,4,5704
335,5,5757
335,6,5012
335,7,5497
335,9,4592
335,10,4785
335,11,5916
335,12,5841
335,13,4226
335,14,3894
335,15,4148
335,16,3746
335,17,3615
335,18,3360
335,19,2113
335,20,3743
335,21,2922
335,22,3175
335,23,2381
335,24,3258
335,25,2946
335,26,2485
335,28,2432
335,30,3075
335,32,3891
335,33,3467
335,34,15712
335,35,3539
335,36,3631
335,37,3305
335,39,4553
335,40,4303
335,41,7894
335,43,16162
335,44,5065
335,46,17906
335,47,5007
335,48,5143
335,50,3904
335,51,16667
335,53,3136
335,56,7134
335,57,7859
335,58,7490
335,59,7218
335,60,14928
335,61,13863
335,62,13318
335,63,6273
335,64,12752
335,65,12620
335,66,11428
335,67,12337
335,68,6262
335,69,6654
335,70,6571
335,71,6240
335,72,5988
335,73,5509
335,74,5572
335,75,6326
335,76,5945
335,77,6727
335,79,12208
335,80,6992
335,81,12111
335,82,10748
335,83,6829
335,85,8003
335,86,7999
335,87,7856
335,88,10003
335,89,9632
335,90,6981
335,91,7617
335,92,7454
335,93,7941
335,95,7392
335,96,6282
335,97,9312
335,98,6533
335,99,10763
335,100,7282
335,101,1710
335,102,1470
335,103,1470
335,105,1460
335,106,997
335,107,505
335,109,1298
335,110,1297
335,112,1824
335,113,1351
335,114,1401
335,115,1667
335,117,2329
335,118,2016
335,119,2032
335,120,1592
335,121,1795
335,122,1723
335,123,2445
335,124,3478
335,125,2584
335,126,2219
335,127,2764
335,128,3528
335,129,3295
335,130,3474
335,131,4010
335,132,4441
335,133,4628
335,135,5890
335,138,2424
335,140,5272
335,141,3658
335,142,11925
335,143,3948
335,144,3232
335,145,1794
335,146,5006
335,149,7296
335,150,8172
335,151,8258
335,153,8743
335,154,9179
335,155,8017
335,156,8589
335,158,8029
335,159,8783
335,162,8938
335,163,9032
335,165,8698
335,167,9828
335,169,9253
335,171,9730
335,173,10845
335,174,9981
335,175,8051
335,176,9720
335,177,11324
335,178,9822
335,181,10395
335,183,9727
335,186,9275
335,187,9306
335,189,5866
335,192,9731
335,193,6593
335,194,9738
335,196,10873
335,197,10085
335,198,10454
335,199,10782
335,201,8345
335,204,7415
335,205,7537
335,206,7316
335,207,6681
335,208,7068
335,211,7057
335,212,6537
335,215,6909
335,216,6550
335,217,6133
335,219,6830
335,220,6621
335,222,7096
335,223,7190
335,224,6212
335,225,5833
335,227,6646
335,229,6138
335,230,5550
335,231,6680
335,232,6075
335,234,7241
335,235,5119
335,236,7322
335,237,7320
335,238,7668
335,240,8018
335,241,7575
335,242,9835
335,243,9987
335,244,6670
335,245,8385
335,246,7694
335,247,9002
335,248,9406
335,249,9318
335,250,9624
335,251,9977
335,252,9006
335,253,10495
335,254,10088
335,255,10988
335,256,11208
335,257,11805
335,258,11537
335,259,10699
335,260,11630
335,261,8355
335,262,9272
335,263,9016
335,264,10117
335,267,10072
335,268,7116
335,270,6297
335,272,2787
335,279,1611
335,280,2952
335,281,2696
335,282,9928
335,286,11032
335,287,11928
335,290,10971
335,292,7671
335,293,7333
335,295,7788
335,296,7401
335,297,7173
335,301,6609
335,303,7245
335,304,6478
335,305,7139
335,307,7291
335,308,6941
335,311,6723
335,312,4144
335,313,5379
335,315,5688
335,316,7156
335,317,6449
335,319,3595
335,320,3328
335,321,2720
335,322,2742
335,324,2785
335,325,2350
335,328,1197
335,332,785
335,333,1245
335,334,588
335,335,0
335,336,660
335,339,1497
335,341,2317
335,344,2753
335,345,2134
335,346,2448
335,347,2740
335,354,7488
335,355,7062
335,358,8824
335,359,1907
336,1,6179
336,2,6586
336,3,6833
336,4,6141
336,5,5883
336,6,5449
336,7,5231
336,9,5029
336,10,5222
336,11,6353
336,12,6277
336,13,4351
336,14,4331
336,15,4367
336,16,3872
336,17,4052
336,18,3797
336,19,2238
336,20,3869
336,21,3048
336,22,3612
336,23,2506
336,24,3666
336,25,3072
336,26,2922
336,28,2868
336,30,3511
336,32,4328
336,33,3904
336,34,16149
336,35,3976
336,36,4068
336,37,3742
336,39,4990
336,40,4740
336,41,7671
336,43,16599
336,44,5502
336,46,18343
336,47,5444
336,48,5580
336,50,4341
336,51,17104
336,53,3572
336,56,7571
336,57,8295
336,58,7927
336,59,7655
336,60,15365
336,61,14300
336,62,13755
336,63,6710
336,64,13189
336,65,13057
336,66,11864
336,67,12774
336,68,6699
336,69,7090
336,70,7008
336,71,6677
336,72,6425
336,73,5946
336,74,6009
336,75,6763
336,76,6382
336,77,7164
336,79,12645
336,80,7428
336,81,12548
336,82,11185
336,83,7266
336,85,8440
336,86,8435
336,87,8292
336,88,10439
336,89,10069
336,90,7418
336,91,8054
336,92,7891
336,93,8378
336,95,7829
336,96,6719
336,97,9749
336,98,6970
336,99,11200
336,100,7719
336,101,1836
336,102,1247
336,103,1247
336,105,1585
336,106,774
336,107,763
336,109,1423
336,110,1074
336,112,1601
336,113,1788
336,114,1837
336,115,1792
336,117,2766
336,118,2453
336,119,2469
336,120,2028
336,121,2232
336,122,2160
336,123,2882
336,124,3914
336,125,3021
336,126,2656
336,127,3201
336,128,3964
336,129,3732
336,130,3911
336,131,4447
336,132,4878
336,133,5065
336,135,6327
336,138,2861
336,140,5398
336,141,4095
336,142,12362
336,143,4384
336,144,3669
336,145,1571
336,146,5442
336,149,7733
336,150,8609
336,151,8694
336,153,9179
336,154,9616
336,155,8454
336,156,9026
336,158,8466
336,159,9220
336,162,9375
336,163,9469
336,165,9135
336,167,10265
336,169,9690
336,171,10167
336,173,11282
336,174,10418
336,175,8488
336,176,10157
336,177,11761
336,178,10259
336,181,10832
336,183,10164
336,186,9712
336,187,9743
336,189,6303
336,192,10168
336,193,6719
336,194,10175
336,196,11310
336,197,10522
336,198,10891
336,199,11219
336,201,8782
336,204,7851
336,205,7973
336,206,7752
336,207,7118
336,208,7505
336,211,7494
336,212,6973
336,215,7346
336,216,6987
336,217,6570
336,219,7267
336,220,7058
336,222,7533
336,223,7627
336,224,6649
336,225,6270
336,227,7083
336,229,6575
336,230,5987
336,231,7117
336,232,6511
336,234,7678
336,235,5245
336,236,7759
336,237,7757
336,238,8105
336,240,8144
336,241,7700
336,242,9961
336,243,10112
336,244,6795
336,245,8510
336,246,7820
336,247,9128
336,248,9532
336,249,9444
336,250,9750
336,251,10102
336,252,9131
336,253,10620
336,254,10213
336,255,11114
336,256,11334
336,257,11930
336,258,11663
336,259,10824
336,260,11756
336,261,8480
336,262,9398
336,263,9142
336,264,10242
336,267,10197
336,268,7552
336,270,6734
336,272,2577
336,279,1736
336,280,3389
336,281,3133
336,282,10364
336,286,11469
336,287,12365
336,290,11408
336,292,8108
336,293,7770
336,295,8224
336,296,7838
336,297,7610
336,301,7046
336,303,7682
336,304,6915
336,305,7576
336,307,7728
336,308,7378
336,311,7160
336,312,4581
336,313,5816
336,315,6124
336,316,7378
336,317,6886
336,319,4032
336,320,3765
336,321,3157
336,322,3179
336,324,3222
336,325,2787
336,328,1633
336,332,1221
336,333,1010
336,334,800
336,335,437
336,336,0
336,339,1261
336,341,2082
336,344,2530
336,345,1911
336,346,2225
336,347,2505
336,354,7925
336,355,7499
336,358,8949
336,359,1683
339,1,7280
339,2,7841
339,3,8089
339,4,7243
339,5,7138
339,6,6551
339,7,7036
339,9,6131
339,10,6324
339,11,7455
339,12,7379
339,13,5607
339,14,5433
339,15,5687
339,16,5127
339,17,5154
339,18,4899
339,19,3494
339,20,5124
339,21,4303
339,22,4714
339,23,3761
339,24,4797
339,25,4327
339,26,4024
339,28,3970
339,30,4613
339,32,5430
339,33,5006
339,34,17251
339,35,5078
339,36,5170
339,37,4844
339,39,6092
339,40,5842
339,41,6999
339,43,17700
339,44,6604
339,46,19445
339,47,6546
339,48,6681
339,50,5442
339,51,18206
339,53,4674
339,56,8673
339,57,9397
339,58,9029
339,59,8757
339,60,16466
339,61,15402
339,62,14857
339,63,7812
339,64,14291
339,65,14159
339,66,12966
339,67,13876
339,68,7801
339,69,8192
339,70,8109
339,71,7779
339,72,7527
339,73,7048
339,74,7111
339,75,7865
339,76,7484
339,77,8266
339,79,13747
339,80,8530
339,81,13650
339,82,12287
339,83,8368
339,85,9542
339,86,9537
339,87,9394
339,88,11541
339,89,11170
339,90,8520
339,91,9156
339,92,8993
339,93,9479
339,95,8931
339,96,7821
339,97,10850
339,98,8072
339,99,12302
339,100,8821
339,101,3091
339,102,1662
339,103,2326
339,105,2841
339,106,1866
339,107,2043
339,109,2679
339,110,2154
339,112,1862
339,113,2890
339,114,2939
339,115,3048
339,117,3868
339,118,3554
339,119,3571
339,120,3130
339,121,3334
339,122,3261
339,123,3984
339,124,5016
339,125,4123
339,126,3757
339,127,3048
339,128,5066
339,129,3577
339,130,5013
339,131,5549
339,132,5980
339,133,5277
339,135,7429
339,138,3963
339,140,6653
339,141,5197
339,142,13464
339,143,5486
339,144,4770
339,145,2651
339,146,6544
339,149,8835
339,150,9711
339,151,9796
339,153,10281
339,154,10718
339,155,9556
339,156,10128
339,158,9568
339,159,10321
339,162,10476
339,163,10571
339,165,10237
339,167,11367
339,169,10792
339,171,11268
339,173,12384
339,174,11519
339,175,9590
339,176,11259
339,177,12862
339,178,11361
339,181,11934
339,183,11266
339,186,10814
339,187,10845
339,189,7404
339,192,11270
339,193,7974
339,194,11277
339,196,12412
339,197,11624
339,198,11993
339,199,12321
339,201,9883
339,204,8953
339,205,9075
339,206,8854
339,207,8220
339,208,8607
339,211,8596
339,212,8075
339,215,8447
339,216,8089
339,217,7672
339,219,8369
339,220,8160
339,222,8635
339,223,8729
339,224,7751
339,225,7372
339,227,8184
339,229,7677
339,230,7089
339,231,8219
339,232,7613
339,234,8780
339,235,6500
339,236,8861
339,237,8859
339,238,9207
339,240,9399
339,241,8956
339,242,11216
339,243,11368
339,244,8051
339,245,9766
339,246,9075
339,247,10383
339,248,10787
339,249,10699
339,250,11005
339,251,11358
339,252,10387
339,253,11876
339,254,11469
339,255,12369
339,256,12589
339,257,13186
339,258,12918
339,259,12080
339,260,13011
339,261,9736
339,262,10653
339,263,10397
339,264,11498
339,267,11453
